date,country,confirmed_cases,deaths,recovered
2023-11-18,France,8579,6267,1573
2023-11-18,United Kingdom,9330,8896,46
2023-11-18,Italy,8603,5398,714
2023-11-18,Spain,7746,983,5399
2023-11-18,Canada,3170,335,1507
2023-11-18,Germany,4008,3259,247
2023-11-18,Australia,8083,2334,3181
2023-11-18,Japan,8592,8096,201
2023-11-18,South Korea,8572,2224,5090
2023-11-18,Mexico,7445,6834,535
2023-11-18,Indonesia,943,688,86
2023-11-18,Nigeria,3173,2515,287
2023-11-18,South Africa,6431,626,5782
2023-11-18,Argentina,1529,517,960
2023-11-18,Saudi Arabia,9944,3538,2459
2023-11-19,United States,8503,3780,66
2023-11-19,China,9333,1856,6810
2023-11-19,India,4524,3558,274
2023-11-19,Brazil,2820,826,410
2023-11-19,Russia,6943,157,6551
2023-11-19,France,5540,1561,3002
2023-11-19,United Kingdom,3718,3486,80
2023-11-19,Italy,9303,2622,4910
2023-11-19,Spain,6354,1287,3495
2023-11-19,Canada,5900,2850,820
2023-11-19,Germany,4996,4609,6
2023-11-19,Australia,5477,2778,1153
2023-11-19,Japan,7186,5614,1548
2023-11-19,South Korea,930,459,432
2023-11-19,Mexico,8428,1239,5034
2023-11-19,Indonesia,5950,970,2966
2023-11-19,Nigeria,5001,4473,28
2023-11-19,South Africa,8121,1410,4713
2023-11-19,Argentina,9106,8474,71
2023-11-19,Saudi Arabia,3433,2514,896
2023-11-20,United States,4094,3431,619
2023-11-20,China,9927,3148,6484
2023-11-20,India,3744,1806,1403
2023-11-20,Brazil,889,843,39
2023-11-20,Russia,7501,2666,2478
2023-11-20,France,2595,1339,358
2023-11-20,United Kingdom,8909,7631,1127
2023-11-20,Italy,5527,953,1296
2023-11-20,Spain,2470,656,361
2023-11-20,Canada,6365,2432,536
2023-11-20,Germany,5320,843,799
2023-11-20,Australia,6836,1648,824
2023-11-20,Japan,3668,1019,2401
2023-11-20,South Korea,1423,981,124
2023-11-20,Mexico,4187,1657,1733
2023-11-20,Indonesia,148,67,67
2023-11-20,Nigeria,2178,244,735
2023-11-20,South Africa,613,551,19
2023-11-20,Argentina,7807,3483,2351
2023-11-20,Saudi Arabia,7770,2886,4740
2023-11-21,United States,9560,7403,918
2023-11-21,China,5401,4204,500
2023-11-21,India,2769,1509,1176
2023-11-21,Brazil,6184,904,2135
2023-11-21,Russia,2450,2256,75
2023-11-21,France,7386,6149,925
2023-11-21,United Kingdom,754,634,45
2023-11-21,Italy,6740,6534,13
2023-11-21,Spain,6076,4050,1031
2023-11-21,Canada,9082,6110,2099
2023-11-21,Germany,5327,1720,977
2023-11-21,Australia,3715,2254,1181
2023-11-21,Japan,9542,4850,2391
2023-11-21,South Korea,1946,1940,0
2023-11-21,Mexico,1776,1758,5
2023-11-21,Indonesia,1470,411,192
2023-11-21,Nigeria,8844,7630,1194
2023-11-21,South Africa,2077,1106,746
2023-11-21,Argentina,5256,1249,3315
2023-11-21,Saudi Arabia,5845,2088,3287
2023-11-22,United States,1866,1532,107
2023-11-22,China,1192,1129,51
2023-11-22,India,5935,3358,194
2023-11-22,Brazil,9538,6045,776
2023-11-22,Russia,475,297,77
2023-11-22,France,6190,3795,1223
2023-11-22,United Kingdom,5886,169,1850
2023-11-22,Italy,5885,5424,436
2023-11-22,Spain,9010,8869,132
2023-11-22,Canada,2099,356,869
2023-11-22,Germany,6643,1190,1436
2023-11-22,Australia,7926,3908,913
2023-11-22,Japan,6828,1916,2988
2023-11-22,South Korea,4636,4556,49
2023-11-22,Mexico,2935,446,345
2023-11-22,Indonesia,9386,3237,3819
2023-11-22,Nigeria,3496,789,2578
2023-11-22,South Africa,933,840,64
2023-11-22,Argentina,6881,6264,8
2023-11-22,Saudi Arabia,5194,4551,215
2023-11-23,United States,9888,8163,366
2023-11-23,China,8977,4127,1662
2023-11-23,India,9890,6273,535
2023-11-23,Brazil,3068,2824,132
2023-11-23,Russia,4818,2966,1180
2023-11-23,France,637,249,59
2023-11-23,United Kingdom,6226,5087,174
2023-11-23,Italy,5429,858,2590
2023-11-23,Spain,4720,2128,2376
2023-11-23,Canada,1900,855,653
2023-11-23,Germany,8633,1007,3167
2023-11-23,Australia,2175,1798,171
2023-11-23,Japan,1697,900,642
2023-11-23,South Korea,9662,8133,339
2023-11-23,Mexico,8076,15,1067
2023-11-23,Indonesia,5579,3163,413
2023-11-23,Nigeria,5496,1862,333
2023-11-23,South Africa,5052,1342,810
2023-11-23,Argentina,4693,2455,1189
2023-11-23,Saudi Arabia,7112,2967,762
2023-11-24,United States,6894,5245,428
2023-11-24,China,8032,4117,3383
2023-11-24,India,6024,3551,281
2023-11-24,Brazil,800,33,328
2023-11-24,Russia,4871,467,1741
2023-11-24,France,3889,829,2687
2023-11-24,United Kingdom,6121,4160,1205
2023-11-24,Italy,5486,2248,1044
2023-11-24,Spain,230,102,97
2023-11-24,Canada,9425,1730,7337
2023-11-24,Germany,667,656,5
2023-11-24,Australia,4919,3360,8
2023-11-24,Japan,4168,2458,1643
2023-11-24,South Korea,8814,525,2951
2023-11-24,Mexico,6226,5385,578
2023-11-24,Indonesia,3653,1627,1907
2023-11-24,Nigeria,1254,203,600
2023-11-24,South Africa,2362,2190,31
2023-11-24,Argentina,2716,2011,299
2023-11-24,Saudi Arabia,4532,3157,80
2023-11-25,United States,1013,630,330
2023-11-25,China,2271,418,255
2023-11-25,India,9684,4671,1810
2023-11-25,Brazil,2921,220,2325
2023-11-25,Russia,494,277,190
2023-11-25,France,3327,2903,393
2023-11-25,United Kingdom,7455,2416,785
2023-11-25,Italy,2756,686,762
2023-11-25,Spain,4868,2580,976
2023-11-25,Canada,2217,1360,498
2023-11-25,Germany,8001,3078,3525
2023-11-25,Australia,2914,1219,406
2023-11-25,Japan,7476,5463,183
2023-11-25,South Korea,4493,1998,928
2023-11-25,Mexico,3316,2696,87
2023-11-25,Indonesia,7000,5295,1503
2023-11-25,Nigeria,1979,1369,93
2023-11-25,South Africa,2842,383,1950
2023-11-25,Argentina,3957,3401,204
2023-11-25,Saudi Arabia,7275,2838,3897
2023-11-26,United States,4859,2707,189
2023-11-26,China,8994,4959,645
2023-11-26,India,8029,5977,256
2023-11-26,Brazil,4833,3395,908
2023-11-26,Russia,2785,306,921
2023-11-26,France,8838,1885,519
2023-11-26,United Kingdom,4029,3667,49
2023-11-26,Italy,4682,4547,41
2023-11-26,Spain,6565,4360,239
2023-11-26,Canada,344,144,77
2023-11-26,Germany,4991,2382,1324
2023-11-26,Australia,5151,2833,555
2023-11-26,Japan,4681,1537,1036
2023-11-26,South Korea,890,612,228
2023-11-26,Mexico,4504,1640,2387
2023-11-26,Indonesia,837,580,181
2023-11-26,Nigeria,228,62,128
2023-11-26,South Africa,5520,1647,1282
2023-11-26,Argentina,1360,125,211
2023-11-26,Saudi Arabia,5440,2963,953
2023-11-27,United States,9302,2862,4988
2023-11-27,China,3794,3298,334
2023-11-27,India,9020,6973,1071
2023-11-27,Brazil,7127,4452,291
2023-11-27,Russia,406,173,121
2023-11-27,France,3333,2711,5
2023-11-27,United Kingdom,8201,2037,5264
2023-11-27,Italy,8866,8527,250
2023-11-27,Spain,6923,1948,841
2023-11-27,Canada,9221,2769,5374
2023-11-27,Germany,4392,3943,109
2023-11-27,Australia,451,45,27
2023-11-27,Japan,9489,7857,758
2023-11-27,South Korea,4215,3401,813
2023-11-27,Mexico,4197,1261,2868
2023-11-27,Indonesia,3515,1157,405
2023-11-27,Nigeria,9755,6031,1561
2023-11-27,South Africa,2546,971,1203
2023-11-27,Argentina,3090,142,535
2023-11-27,Saudi Arabia,4900,3027,98
2023-11-28,United States,735,135,546
2023-11-28,China,2278,839,1280
2023-11-28,India,6196,5928,196
2023-11-28,Brazil,3309,936,1072
2023-11-28,Russia,4642,1570,2234
2023-11-28,France,460,95,90
2023-11-28,United Kingdom,5082,4884,52
2023-11-28,Italy,5542,3135,1438
2023-11-28,Spain,8873,8700,84
2023-11-28,Canada,1426,1309,79
2023-11-28,Germany,7769,1194,4781
2023-11-28,Australia,7130,945,4854
2023-11-28,Japan,4785,220,2051
2023-11-28,South Korea,6990,4860,809
2023-11-28,Mexico,1363,625,167
2023-11-28,Indonesia,10000,3901,1060
2023-11-28,Nigeria,4828,4806,20
2023-11-28,South Africa,4738,4631,96
2023-11-28,Argentina,4659,3556,71
2023-11-28,Saudi Arabia,6818,5352,828
2023-11-29,United States,612,377,118
2023-11-29,China,2266,2112,17
2023-11-29,India,5703,1517,1264
2023-11-29,Brazil,9646,5626,2618
2023-11-29,Russia,2384,2264,46
2023-11-29,France,7422,264,3905
2023-11-29,United Kingdom,3881,3564,202
2023-11-29,Italy,170,167,0
2023-11-29,Spain,156,77,28
2023-11-29,Canada,1696,66,81
2023-11-29,Germany,5158,3591,1427
2023-11-29,Australia,3659,2949,409
2023-11-29,Japan,5138,3165,20
2023-11-29,South Korea,2439,2115,24
2023-11-29,Mexico,4080,4070,8
2023-11-29,Indonesia,5511,569,624
2023-11-29,Nigeria,9503,1284,3594
2023-11-29,South Africa,4765,1668,1244
2023-11-29,Argentina,7267,2934,2303
2023-11-29,Saudi Arabia,1930,941,145
2023-11-30,United States,1910,1788,78
2023-11-30,China,6619,1918,4246
2023-11-30,India,2067,2004,54
2023-11-30,Brazil,885,253,439
2023-11-30,Russia,7089,4007,134
2023-11-30,France,4113,1427,1672
2023-11-30,United Kingdom,6214,5383,570
2023-11-30,Italy,6597,1099,4122
2023-11-30,Spain,7168,81,1075
2023-11-30,Canada,9439,3635,1784
2023-11-30,Germany,541,506,30
2023-11-30,Australia,1461,1094,32
2023-11-30,Japan,6548,3000,3129
2023-11-30,South Korea,1007,138,212
2023-11-30,Mexico,1219,184,509
2023-11-30,Indonesia,8292,7515,310
2023-11-30,Nigeria,2645,1551,160
2023-11-30,South Africa,9641,1916,6072
2023-11-30,Argentina,4199,1966,933
2023-11-30,Saudi Arabia,4007,992,1233
2023-12-01,United States,3585,1657,559
2023-12-01,China,833,307,16
2023-12-01,India,1693,1154,249
2023-12-01,Brazil,7769,935,372
2023-12-01,Russia,5734,4964,421
2023-12-01,France,6837,1772,2944
2023-12-01,United Kingdom,7830,6454,565
2023-12-01,Italy,9631,7671,268
2023-12-01,Spain,3085,1057,308
2023-12-01,Canada,3557,3136,320
2023-12-01,Germany,3115,1585,1292
2023-12-01,Australia,7422,4992,2241
2023-12-01,Japan,3399,775,197
2023-12-01,South Korea,7493,3469,1894
2023-12-01,Mexico,4159,3902,92
2023-12-01,Indonesia,6083,2475,1574
2023-12-01,Nigeria,7381,3933,2991
2023-12-01,South Africa,9573,3215,2526
2023-12-01,Argentina,7689,6397,1289
2023-12-01,Saudi Arabia,2230,1957,106
2023-12-02,United States,3533,2680,655
2023-12-02,China,7960,5874,1589
2023-12-02,India,2659,560,1332
2023-12-02,Brazil,3037,2302,347
2023-12-02,Russia,6777,5727,838
2023-12-02,France,6301,6242,21
2023-12-02,United Kingdom,7463,6186,691
2023-12-02,Italy,2820,1864,434
2023-12-02,Spain,6870,1162,3581
2023-12-02,Canada,1560,1251,293
2023-12-02,Germany,3716,2426,393
2023-12-02,Australia,4999,1557,2937
2023-12-02,Japan,8918,4069,95
2023-12-02,South Korea,7815,3971,3277
2023-12-02,Mexico,8306,6150,1339
2023-12-02,Indonesia,4039,2718,4
2023-12-02,Nigeria,4043,1160,2198
2023-12-02,South Africa,2669,709,1034
2023-12-02,Argentina,2908,2836,23
2023-12-02,Saudi Arabia,1835,156,849
2023-12-03,United States,4490,165,3430
2023-12-03,China,7010,2711,2113
2023-12-03,India,7424,6031,1146
2023-12-03,Brazil,8941,3170,3031
2023-12-03,Russia,7993,5419,1271
2023-12-03,France,9245,337,550
2023-12-03,United Kingdom,7652,1477,714
2023-12-03,Italy,3037,2284,133
2023-12-03,Spain,9706,3879,3298
2023-12-03,Canada,4545,1390,646
2023-12-03,Germany,5475,919,2827
2023-12-03,Australia,6765,1165,746
2023-12-03,Japan,992,895,81
2023-12-03,South Korea,1206,1199,6
2023-12-03,Mexico,3387,974,308
2023-12-03,Indonesia,5084,843,3456
2023-12-03,Nigeria,8877,3680,1365
2023-12-03,South Africa,9783,7756,1050
2023-12-03,Argentina,9637,1243,384
2023-12-03,Saudi Arabia,9222,6737,2122
2023-12-04,United States,7532,7124,357
2023-12-04,China,4131,577,192
2023-12-04,India,8894,2652,2093
2023-12-04,Brazil,4104,1956,1656
2023-12-04,Russia,647,115,101
2023-12-04,France,1569,1139,343
2023-12-04,United Kingdom,6010,5170,438
2023-12-04,Italy,6794,55,5212
2023-12-04,Spain,6147,6098,1
2023-12-04,Canada,1252,556,357
2023-12-04,Germany,7877,1708,315
2023-12-04,Australia,3906,1358,677
2023-12-04,Japan,2433,280,1407
2023-12-04,South Korea,2449,1861,275
2023-12-04,Mexico,4118,1766,788
2023-12-04,Indonesia,9645,4381,108
2023-12-04,Nigeria,3928,796,2797
2023-12-04,South Africa,8117,6964,894
2023-12-04,Argentina,849,46,255
2023-12-04,Saudi Arabia,4253,747,747
2023-12-05,United States,5067,4256,348
2023-12-05,China,9854,4523,892
2023-12-05,India,4278,4100,151
2023-12-05,Brazil,3848,1521,2216
2023-12-05,Russia,4444,1593,266
2023-12-05,France,9842,1665,2486
2023-12-05,United Kingdom,2317,2061,103
2023-12-05,Italy,7913,3976,1380
2023-12-05,Spain,8461,4209,428
2023-12-05,Canada,8668,2798,2323
2023-12-05,Germany,4754,2695,893
2023-12-05,Australia,6239,1940,2626
2023-12-05,Japan,7288,917,5184
2023-12-05,South Korea,6606,399,6025
2023-12-05,Mexico,3834,1275,2519
2023-12-05,Indonesia,3307,2013,436
2023-12-05,Nigeria,3129,121,77
2023-12-05,South Africa,9241,8666,298
2023-12-05,Argentina,6060,2570,2914
2023-12-05,Saudi Arabia,3314,1140,2080
2023-12-06,United States,8764,7752,687
2023-12-06,China,5295,1784,2135
2023-12-06,India,306,279,13
2023-12-06,Brazil,4490,2559,683
2023-12-06,Russia,2869,2041,567
2023-12-06,France,5606,299,1149
2023-12-06,United Kingdom,8520,8040,56
2023-12-06,Italy,2841,1901,857
2023-12-06,Spain,4921,4449,200
2023-12-06,Canada,9760,8772,83
2023-12-06,Germany,3483,1516,1830
2023-12-06,Australia,869,348,453
2023-12-06,Japan,9706,6809,1772
2023-12-06,South Korea,279,67,180
2023-12-06,Mexico,5619,2065,16
2023-12-06,Indonesia,4510,1709,1556
2023-12-06,Nigeria,2410,2286,106
2023-12-06,South Africa,8440,72,5557
2023-12-06,Argentina,236,213,7
2023-12-06,Saudi Arabia,9993,8430,1433
2023-12-07,United States,6135,1324,4763
2023-12-07,China,3569,3285,8
2023-12-07,India,3603,2016,435
2023-12-07,Brazil,9970,3196,704
2023-12-07,Russia,1920,1184,656
2023-12-07,France,6713,5503,562
2023-12-07,United Kingdom,1411,812,191
2023-12-07,Italy,6561,2770,2258
2023-12-07,Spain,7863,2877,4948
2023-12-07,Canada,4128,2672,967
2023-12-07,Germany,517,298,17
2023-12-07,Australia,1086,926,5
2023-12-07,Japan,2293,1386,312
2023-12-07,South Korea,2766,321,643
2023-12-07,Mexico,9746,6517,816
2023-12-07,Indonesia,7450,5989,1289
2023-12-07,Nigeria,6711,1865,2860
2023-12-07,South Africa,6553,3706,1881
2023-12-07,Argentina,4123,2395,1142
2023-12-07,Saudi Arabia,856,715,14
2023-12-08,United States,3829,1421,2107
2023-12-08,China,804,600,68
2023-12-08,India,5993,5177,204
2023-12-08,Brazil,3363,2928,18
2023-12-08,Russia,5113,166,994
2023-12-08,France,2420,1929,395
2023-12-08,United Kingdom,2383,149,1873
2023-12-08,Italy,9792,4852,680
2023-12-08,Spain,4228,2049,589
2023-12-08,Canada,5837,563,4061
2023-12-08,Germany,9953,4191,4672
2023-12-08,Australia,2980,1538,330
2023-12-08,Japan,3948,2282,1144
2023-12-08,South Korea,128,28,48
2023-12-08,Mexico,3267,101,2608
2023-12-08,Indonesia,7818,5139,924
2023-12-08,Nigeria,5003,2567,1375
2023-12-08,South Africa,3978,2502,1472
2023-12-08,Argentina,143,53,72
2023-12-08,Saudi Arabia,6944,3921,2323
2023-12-09,United States,662,138,248
2023-12-09,China,1759,28,33
2023-12-09,India,4925,2162,171
2023-12-09,Brazil,3260,1405,1685
2023-12-09,Russia,5321,792,2371
2023-12-09,France,6517,5537,704
2023-12-09,United Kingdom,315,265,18
2023-12-09,Italy,193,174,12
2023-12-09,Spain,4938,1479,693
2023-12-09,Canada,8949,1742,4686
2023-12-09,Germany,9500,5444,921
2023-12-09,Australia,9460,4196,328
2023-12-09,Japan,2962,425,837
2023-12-09,South Korea,2749,425,621
2023-12-09,Mexico,1492,970,420
2023-12-09,Indonesia,2608,557,822
2023-12-09,Nigeria,1259,722,154
2023-12-09,South Africa,6555,2292,3383
2023-12-09,Argentina,9661,7231,121
2023-12-09,Saudi Arabia,1848,556,399
2023-12-10,United States,6011,3805,1904
2023-12-10,China,585,298,101
2023-12-10,India,9583,4612,2352
2023-12-10,Brazil,8769,4977,194
2023-12-10,Russia,358,265,38
2023-12-10,France,6224,6143,9
2023-12-10,United Kingdom,2513,1356,575
2023-12-10,Italy,9693,7806,1180
2023-12-10,Spain,6946,1970,4135
2023-12-10,Canada,984,173,144
2023-12-10,Germany,7529,5557,1612
2023-12-10,Australia,8185,6350,620
2023-12-10,Japan,8767,5406,976
2023-12-10,South Korea,4468,2285,626
2023-12-10,Mexico,4030,1831,589
2023-12-10,Indonesia,5588,2804,99
2023-12-10,Nigeria,1579,1014,155
2023-12-10,South Africa,7009,343,1127
2023-12-10,Argentina,8700,4339,1028
2023-12-10,Saudi Arabia,6082,5172,727
2023-12-11,United States,6944,5600,546
2023-12-11,China,720,684,7
2023-12-11,India,1865,218,640
2023-12-11,Brazil,2830,1928,61
2023-12-11,Russia,9153,4574,1580
2023-12-11,France,1514,44,997
2023-12-11,United Kingdom,3792,1700,1369
2023-12-11,Italy,9548,2235,5845
2023-12-11,Spain,521,437,55
2023-12-11,Canada,4647,2305,2304
2023-12-11,Germany,4661,4419,162
2023-12-11,Australia,6537,2727,1841
2023-12-11,Japan,7505,5924,158
2023-12-11,South Korea,4869,4219,219
2023-12-11,Mexico,767,562,47
2023-12-11,Indonesia,1897,206,558
2023-12-11,Nigeria,5299,2814,777
2023-12-11,South Africa,3622,2771,58
2023-12-11,Argentina,8774,2302,578
2023-12-11,Saudi Arabia,5103,4270,668
2023-12-12,United States,6904,1384,1007
2023-12-12,China,3809,1116,107
2023-12-12,India,7096,5647,788
2023-12-12,Brazil,2816,347,46
2023-12-12,Russia,4791,4360,8
2023-12-12,France,4018,632,2598
2023-12-12,United Kingdom,8257,7347,444
2023-12-12,Italy,8018,5534,1086
2023-12-12,Spain,8374,7013,128
2023-12-12,Canada,5755,2278,2779
2023-12-12,Germany,5488,4979,366
2023-12-12,Australia,5488,3994,895
2023-12-12,Japan,131,27,36
2023-12-12,South Korea,5550,5483,7
2023-12-12,Mexico,5522,3965,1199
2023-12-12,Indonesia,3623,94,1336
2023-12-12,Nigeria,543,435,0
2023-12-12,South Africa,1252,401,219
2023-12-12,Argentina,8816,5874,2511
2023-12-12,Saudi Arabia,7504,6679,113
2023-12-13,United States,2470,1479,414
2023-12-13,China,4329,4037,111
2023-12-13,India,8578,607,1795
2023-12-13,Brazil,464,360,97
2023-12-13,Russia,1471,115,6
2023-12-13,France,687,112,259
2023-12-13,United Kingdom,6783,2312,1422
2023-12-13,Italy,5821,249,4709
2023-12-13,Spain,6814,2603,3233
2023-12-13,Canada,312,91,176
2023-12-13,Germany,1525,723,612
2023-12-13,Australia,7159,6984,40
2023-12-13,Japan,3510,3007,387
2023-12-13,South Korea,8618,6802,232
2023-12-13,Mexico,7834,7260,115
2023-12-13,Indonesia,6504,406,3944
2023-12-13,Nigeria,9256,6154,1003
2023-12-13,South Africa,489,424,56
2023-12-13,Argentina,1929,1910,12
2023-12-13,Saudi Arabia,1209,698,491
2023-12-14,United States,155,80,11
2023-12-14,China,758,22,287
2023-12-14,India,4376,3390,214
2023-12-14,Brazil,3617,1706,1111
2023-12-14,Russia,881,367,81
2023-12-14,France,5322,1545,2121
2023-12-14,United Kingdom,2967,1704,312
2023-12-14,Italy,3636,1376,1080
2023-12-14,Spain,753,670,8
2023-12-14,Canada,9246,3471,4786
2023-12-14,Germany,8253,5566,155
2023-12-14,Australia,4401,741,621
2023-12-14,Japan,3051,2260,225
2023-12-14,South Korea,2031,1519,109
2023-12-14,Mexico,1772,1189,367
2023-12-14,Indonesia,5938,1517,3964
2023-12-14,Nigeria,1823,38,1544
2023-12-14,South Africa,2705,1134,1384
2023-12-14,Argentina,8548,2385,400
2023-12-14,Saudi Arabia,199,32,88
2023-12-15,United States,3184,3170,10
2023-12-15,China,3215,2210,922
2023-12-15,India,4308,2786,897
2023-12-15,Brazil,3028,523,875
2023-12-15,Russia,6318,1832,2349
2023-12-15,France,8506,3978,1076
2023-12-15,United Kingdom,2441,198,745
2023-12-15,Italy,9373,6073,1900
2023-12-15,Spain,9235,5745,3023
2023-12-15,Canada,8846,7048,564
2023-12-15,Germany,3439,26,314
2023-12-15,Australia,7096,2468,2317
2023-12-15,Japan,2714,964,1063
2023-12-15,South Korea,1965,1901,53
2023-12-15,Mexico,4251,3400,325
2023-12-15,Indonesia,9969,4222,5716
2023-12-15,Nigeria,3259,1653,555
2023-12-15,South Africa,8714,15,2519
2023-12-15,Argentina,7143,6179,797
2023-12-15,Saudi Arabia,7784,5693,1962
2023-12-16,United States,1463,750,589
2023-12-16,China,176,166,7
2023-12-16,India,6804,3139,3158
2023-12-16,Brazil,260,208,35
2023-12-16,Russia,3481,2794,357
2023-12-16,France,5819,5348,2
2023-12-16,United Kingdom,9927,1785,8050
2023-12-16,Italy,7004,5854,470
2023-12-16,Spain,6634,3406,2392
2023-12-16,Canada,8899,2172,2739
2023-12-16,Germany,7564,3677,2721
2023-12-16,Australia,4534,4393,26
2023-12-16,Japan,802,34,494
2023-12-16,South Korea,4404,3740,434
2023-12-16,Mexico,8024,5587,2177
2023-12-16,Indonesia,9042,8762,254
2023-12-16,Nigeria,8553,7590,30
2023-12-16,South Africa,6914,315,6231
2023-12-16,Argentina,4621,2234,1710
2023-12-16,Saudi Arabia,643,71,512
2023-12-17,United States,7104,2735,799
2023-12-17,China,5849,3214,1248
2023-12-17,India,563,253,162
2023-12-17,Brazil,867,316,113
2023-12-17,Russia,2203,1975,31
2023-12-17,France,3303,848,1599
2023-12-17,United Kingdom,4329,2201,1186
2023-12-17,Italy,5523,2518,2397
2023-12-17,Spain,3618,2858,62
2023-12-17,Canada,2227,1322,699
2023-12-17,Germany,4230,1386,789
2023-12-17,Australia,7855,7275,511
2023-12-17,Japan,6960,2781,2363
2023-12-17,South Korea,2724,1025,1306
2023-12-17,Mexico,263,160,26
2023-12-17,Indonesia,4390,1521,2857
2023-12-17,Nigeria,9233,4121,2175
2023-12-17,South Africa,7740,1733,5074
2023-12-17,Argentina,4425,2218,131
2023-12-17,Saudi Arabia,2985,1540,366
2023-12-18,United States,7717,2689,4459
2023-12-18,China,2063,1744,217
2023-12-18,India,9223,3980,4373
2023-12-18,Brazil,279,111,26
2023-12-18,Russia,2987,1976,650
2023-12-18,France,5434,4127,1195
2023-12-18,United Kingdom,3408,524,2817
2023-12-18,Italy,3656,1725,331
2023-12-18,Spain,3176,1300,1021
2023-12-18,Canada,5379,4702,586
2023-12-18,Germany,8459,7489,922
2023-12-18,Australia,9149,9073,10
2023-12-18,Japan,5428,2803,1730
2023-12-18,South Korea,652,517,25
2023-12-18,Mexico,3844,3640,147
2023-12-18,Indonesia,3699,2478,1086
2023-12-18,Nigeria,2545,1347,1056
2023-12-18,South Africa,4758,62,2490
2023-12-18,Argentina,132,90,29
2023-12-18,Saudi Arabia,1687,172,1277
2023-12-19,United States,3518,1156,2357
2023-12-19,China,6842,5983,854
2023-12-19,India,1131,1056,18
2023-12-19,Brazil,9083,6046,2587
2023-12-19,Russia,8914,2203,4436
2023-12-19,France,8867,2760,5707
2023-12-19,United Kingdom,8637,1053,126
2023-12-19,Italy,6760,2073,4648
2023-12-19,Spain,1563,1225,324
2023-12-19,Canada,1875,1673,104
2023-12-19,Germany,268,194,5
2023-12-19,Australia,8466,4076,3571
2023-12-19,Japan,8905,7997,39
2023-12-19,South Korea,9675,1814,1174
2023-12-19,Mexico,2367,2045,86
2023-12-19,Indonesia,341,230,88
2023-12-19,Nigeria,2195,1550,643
2023-12-19,South Africa,3430,3383,23
2023-12-19,Argentina,4217,531,1789
2023-12-19,Saudi Arabia,1072,592,282
2023-12-20,United States,5499,4499,223
2023-12-20,China,150,47,37
2023-12-20,India,6638,2568,2605
2023-12-20,Brazil,2324,1446,261
2023-12-20,Russia,2359,1924,108
2023-12-20,France,3938,2180,598
2023-12-20,United Kingdom,8499,5867,169
2023-12-20,Italy,1764,1113,540
2023-12-20,Spain,2716,2712,3
2023-12-20,Canada,870,320,526
2023-12-20,Germany,5426,4710,125
2023-12-20,Australia,3454,2192,494
2023-12-20,Japan,5227,1959,3084
2023-12-20,South Korea,2097,1160,923
2023-12-20,Mexico,8690,7737,872
2023-12-20,Indonesia,5049,3120,1388
2023-12-20,Nigeria,5403,532,560
2023-12-20,South Africa,6198,3176,1406
2023-12-20,Argentina,1076,207,136
2023-12-20,Saudi Arabia,7644,5660,567
2023-12-21,United States,6692,931,5030
2023-12-21,China,7313,4157,3013
2023-12-21,India,7040,41,2663
2023-12-21,Brazil,4782,97,2966
2023-12-21,Russia,2967,2125,464
2023-12-21,France,7637,2664,1835
2023-12-21,United Kingdom,6369,3644,1353
2023-12-21,Italy,8416,8168,122
2023-12-21,Spain,2678,2452,13
2023-12-21,Canada,9405,29,2270
2023-12-21,Germany,2041,1520,215
2023-12-21,Australia,4548,2822,552
2023-12-21,Japan,439,296,53
2023-12-21,South Korea,239,92,73
2023-12-21,Mexico,3578,1449,681
2023-12-21,Indonesia,7676,4175,3259
2023-12-21,Nigeria,7620,2084,2661
2023-12-21,South Africa,8022,6156,571
2023-12-21,Argentina,1652,203,1290
2023-12-21,Saudi Arabia,7099,908,241
2023-12-22,United States,195,90,36
2023-12-22,China,3376,1192,1403
2023-12-22,India,5047,2652,1261
2023-12-22,Brazil,5296,1274,3020
2023-12-22,Russia,2630,242,2070
2023-12-22,France,5571,5270,83
2023-12-22,United Kingdom,4692,2867,590
2023-12-22,Italy,7499,2462,3353
2023-12-22,Spain,546,177,35
2023-12-22,Canada,2939,2917,13
2023-12-22,Germany,4317,2522,1357
2023-12-22,Australia,3397,331,884
2023-12-22,Japan,6491,1831,1595
2023-12-22,South Korea,9255,1233,4614
2023-12-22,Mexico,417,83,226
2023-12-22,Indonesia,2139,74,1759
2023-12-22,Nigeria,7364,6658,424
2023-12-22,South Africa,943,571,275
2023-12-22,Argentina,9189,5324,2396
2023-12-22,Saudi Arabia,8666,8030,465
2023-12-23,United States,8662,6874,1065
2023-12-23,China,4511,377,4123
2023-12-23,India,1172,465,582
2023-12-23,Brazil,775,410,37
2023-12-23,Russia,5902,4907,620
2023-12-23,France,3607,2649,366
2023-12-23,United Kingdom,909,233,125
2023-12-23,Italy,4619,1106,3338
2023-12-23,Spain,5432,557,3472
2023-12-23,Canada,3900,188,1577
2023-12-23,Germany,7238,1272,606
2023-12-23,Australia,1903,863,691
2023-12-23,Japan,8434,3617,1489
2023-12-23,South Korea,6986,3101,2583
2023-12-23,Mexico,2829,2150,525
2023-12-23,Indonesia,1462,1274,33
2023-12-23,Nigeria,9583,3457,1669
2023-12-23,South Africa,4235,3507,5
2023-12-23,Argentina,5428,2301,1767
2023-12-23,Saudi Arabia,6891,6466,10
2023-12-24,United States,270,62,143
2023-12-24,China,7707,4476,3191
